"1631",2001-03-19,"28","20","12","21","13","10","93","71","51","29.74","29.68","29.59","6","6","6","16","7","","0.00","4","","251<br />","Moscow (RUS)","Winter"
"1632",2001-03-20,"33","22","12","27","17","9","93","75","55","29.74","29.69","29.53","6","3","1","13","5","","0.00","8","Snow","136<br />","Moscow (RUS)","Spring"
"1633",2001-03-21,"32","26","21","30","26","18","100","95","86","29.53","29.37","29.33","6","2","0","18","11","","0.00","8","Fog-Snow","10<br />","Moscow (RUS)","Spring"
"1634",2001-03-22,"26","20","14","16","12","7","93","75","59","29.53","29.41","29.33","6","6","6","20","15","","0.00","4","Snow","260<br />","Moscow (RUS)","Spring"
"1635",2001-03-23,"28","20","12","23","15","7","93","77","55","29.71","29.61","29.56","6","6","1","20","9","","0.00","5","Snow","210<br />","Moscow (RUS)","Spring"
"1636",2001-03-24,"28","16","5","18","12","3","93","76","47","29.86","29.78","29.71","6","6","6","11","5","","0.00","5","Snow","247<br />","Moscow (RUS)","Spring"
"1637",2001-03-25,"28","17","6","18","12","3","92","75","55","29.86","29.84","29.80","6","6","2","9","3","","0.00","5","Snow","210<br />","Moscow (RUS)","Spring"
"1638",2001-03-26,"30","18","6","30","11","3","100","72","51","29.80","29.77","29.74","6","6","6","11","3","","0.00","1","","2<br />","Moscow (RUS)","Spring"
"1639",2001-03-27,"26","19","12","14","9","3","85","66","37","29.98","29.88","29.77","6","6","6","18","10","","0.00","4","","317<br />","Moscow (RUS)","Spring"
"1640",2001-03-28,"26","19","12","16","10","7","93","71","43","30.04","30.01","29.98","6","6","6","18","9","","0.00","4","Snow","284<br />","Moscow (RUS)","Spring"
"1641",2001-03-29,"28","18","8","19","9","1","79","67","46","30.04","30.01","29.98","6","6","3","16","7","","0.00","6","Snow","295<br />","Moscow (RUS)","Spring"
"1642",2001-03-30,"30","19","8","5","3","0","73","49","31","30.24","30.14","30.06","","","","18","10","","0.00","","","289<br />","Moscow (RUS)","Spring"
"1643",2001-03-31,"41","26","10","18","9","1","67","47","29","30.39","30.35","30.24","","","","11","6","","0.00","","","234<br />","Moscow (RUS)","Spring"
"1644",2001-04-01,"46","35","24","25","19","12","64","46","32","30.36","30.29","30.18","","","","20","10","","0.00","","","210<br />","Moscow (RUS)","Spring"
"1645",2001-04-02,"41","37","32","34","30","21","100","78","45","30.18","29.99","29.89","6","5","2","18","12","","0.00","6","Rain","211<br />","Moscow (RUS)","Spring"
"1646",2001-04-03,"46","36","26","34","30","27","100","79","50","30.01","29.94","29.89","6","3","0","18","10","","0.00","2","Fog","236<br />","Moscow (RUS)","Spring"
"1647",2001-04-04,"55","42","28","36","30","25","93","64","44","30.06","30.02","29.95","6","6","6","16","6","","0.00","6","","201<br />","Moscow (RUS)","Spring"
"1648",2001-04-05,"62","50","39","41","36","34","87","62","37","30.06","30.03","29.98","6","6","6","13","4","","0.00","6","","184<br />","Moscow (RUS)","Spring"
"1649",2001-04-06,"57","45","33","36","32","30","93","59","36","30.04","30.03","29.98","3","3","3","13","4","","0.00","6","","125<br />","Moscow (RUS)","Spring"
"1650",2001-04-07,"50","44","37","41","38","34","100","89","54","30.01","29.87","29.74","6","4","1","13","7","","0.00","8","Rain","84<br />","Moscow (RUS)","Spring"
"1651",2001-04-08,"50","44","37","45","40","37","100","93","82","30.12","29.97","29.77","3","2","0","9","5","","0.00","6","Fog-Rain","192<br />","Moscow (RUS)","Spring"
"1652",2001-04-09,"57","42","28","46","40","28","100","82","59","30.21","30.19","30.15","3","1","0","9","2","","0.00","2","Fog","127<br />","Moscow (RUS)","Spring"
"1653",2001-04-10,"60","46","33","46","41","34","100","74","45","30.18","30.10","30.01","3","1","0","11","4","","0.00","4","Fog","182<br />","Moscow (RUS)","Spring"
"1654",2001-04-11,"66","50","35","45","40","34","100","71","37","30.01","29.91","29.83","6","3","1","9","1","","0.00","2","Fog","265<br />","Moscow (RUS)","Spring"
"1655",2001-04-12,"64","52","41","48","42","39","100","78","40","29.83","29.73","29.65","6","6","3","20","6","","0.00","6","Rain","121<br />","Moscow (RUS)","Spring"
"1656",2001-04-13,"51","48","44","48","41","34","100","78","50","29.86","29.74","29.65","6","4","0","9","4","","0.00","6","Fog-Rain","305<br />","Moscow (RUS)","Spring"
"1657",2001-04-14,"59","50","41","43","38","32","100","66","36","29.86","29.81","29.74","6","6","6","18","11","27","0.00","6","","87<br />","Moscow (RUS)","Spring"
"1658",2001-04-15,"53","47","41","48","31","21","100","57","34","30.04","29.90","29.74","6","6","6","22","13","25","0.00","5","Rain","177<br />","Moscow (RUS)","Spring"
"1659",2001-04-16,"50","42","33","28","26","21","75","57","40","30.09","30.05","30.01","","","","11","5","","0.00","","","30<br />","Moscow (RUS)","Spring"
"1660",2001-04-17,"48","40","32","41","36","30","93","72","54","30.01","29.95","29.89","6","5","3","11","6","","0.00","7","","73<br />","Moscow (RUS)","Spring"
"1661",2001-04-18,"59","46","33","43","35","30","100","68","36","29.95","29.91","29.89","6","3","0","9","5","","0.00","3","Fog","164<br />","Moscow (RUS)","Spring"
"1662",2001-04-19,"55","48","42","48","41","34","94","76","54","29.98","29.96","29.95","6","6","3","13","7","","0.00","7","Rain","94<br />","Moscow (RUS)","Spring"
"1663",2001-04-20,"53","50","48","50","49","46","100","94","77","29.98","29.96","29.92","6","4","3","9","5","","0.00","8","Rain","137<br />","Moscow (RUS)","Spring"
"1664",2001-04-21,"60","53","46","48","44","41","100","75","51","29.98","29.94","29.92","6","6","6","9","5","","0.00","7","Rain","149<br />","Moscow (RUS)","Spring"
"1665",2001-04-22,"62","52","41","52","43","41","100","70","45","29.95","29.94","29.92","6","4","1","11","5","","0.00","5","Fog","121<br />","Moscow (RUS)","Spring"
"1666",2001-04-23,"69","60","50","48","43","39","88","59","33","29.95","29.94","29.92","6","6","6","13","8","","0.00","7","","98<br />","Moscow (RUS)","Spring"
"1667",2001-04-24,"73","60","48","48","43","39","87","52","31","30.06","30.02","29.95","6","6","6","13","9","25","0.00","4","","100<br />","Moscow (RUS)","Spring"
"1668",2001-04-25,"75","63","51","48","46","43","72","54","36","30.12","30.09","30.06","6","6","6","16","7","","0.00","6","","73<br />","Moscow (RUS)","Spring"
"1669",2001-04-26,"77","65","53","54","47","37","88","53","31","30.12","30.10","30.06","6","6","6","16","9","","0.00","4","","79<br />","Moscow (RUS)","Spring"
"1670",2001-04-27,"75","62","50","50","45","37","71","50","38","30.09","30.02","29.95","6","6","6","22","11","34","0.00","6","","92<br />","Moscow (RUS)","Spring"
"1671",2001-04-28,"66","60","53","55","50","46","100","75","52","29.95","29.92","29.86","6","6","6","18","7","31","0.00","7","Rain","131<br />","Moscow (RUS)","Spring"
"1672",2001-04-29,"59","54","50","54","45","39","100","73","48","30.01","29.92","29.83","6","6","3","13","8","","0.00","6","Rain","170<br />","Moscow (RUS)","Spring"
"1673",2001-04-30,"66","54","41","50","41","36","100","64","39","30.21","30.14","30.01","6","6","6","13","6","","0.00","4","Fog","295<br />","Moscow (RUS)","Spring"
"1674",2001-05-01,"71","56","42","46","40","36","93","54","33","30.27","30.22","30.12","","","","9","3","","0.00","","","237<br />","Moscow (RUS)","Spring"
"1675",2001-05-02,"71","60","50","59","49","39","100","75","46","30.12","29.90","29.74","6","6","3","20","6","","0.00","7","Rain","204<br />","Moscow (RUS)","Spring"
"1676",2001-05-03,"55","48","42","52","40","34","100","72","47","29.95","29.87","29.74","6","6","6","16","10","","0.00","6","Rain","284<br />","Moscow (RUS)","Spring"
"1677",2001-05-04,"68","50","33","46","38","32","100","60","35","30.06","30.02","29.95","4","4","4","7","3","","0.00","0","","199<br />","Moscow (RUS)","Spring"
"1678",2001-05-05,"71","56","42","48","42","37","100","58","35","30.15","30.10","30.06","","","","9","2","","0.00","","","173<br />","Moscow (RUS)","Spring"
"1679",2001-05-06,"73","66","59","48","45","43","63","43","36","30.06","30.00","29.95","","","","9","5","","0.00","","","164<br />","Moscow (RUS)","Spring"
"1680",2001-05-07,"62","55","46","50","46","28","94","72","41","30.06","29.97","29.92","3","3","3","20","7","","0.00","2","","357<br />","Moscow (RUS)","Spring"
"1681",2001-05-08,"53","47","41","36","28","23","66","46","35","30.12","30.07","30.04","6","6","6","22","15","34","0.00","4","","8<br />","Moscow (RUS)","Spring"
"1682",2001-05-09,"60","50","39","39","36","32","81","57","39","30.09","30.06","30.01","6","6","6","18","10","","0.00","","","357<br />","Moscow (RUS)","Spring"
"1683",2001-05-10,"68","54","39","46","41","36","93","63","35","30.04","29.89","29.74","6","6","6","18","4","","0.00","6","","240<br />","Moscow (RUS)","Spring"
"1684",2001-05-11,"51","48","44","50","46","41","94","91","82","29.80","29.72","29.65","6","6","3","13","6","29","0.00","7","Rain","10<br />","Moscow (RUS)","Spring"
"1685",2001-05-12,"44","40","37","41","39","36","100","89","81","29.80","29.76","29.74","6","6","6","13","10","","0.00","7","Rain","360<br />","Moscow (RUS)","Spring"
"1686",2001-05-13,"42","40","37","39","37","36","100","90","81","29.74","29.72","29.71","6","6","3","16","11","","0.00","8","Rain","349<br />","Moscow (RUS)","Spring"
"1687",2001-05-14,"53","45","37","37","35","28","93","72","41","29.77","29.73","29.71","6","6","6","13","9","","0.00","7","Rain","316<br />","Moscow (RUS)","Spring"
"1688",2001-05-15,"59","48","39","48","42","30","100","81","65","29.77","29.77","29.74","6","6","6","11","5","","0.00","6","","185<br />","Moscow (RUS)","Spring"
"1689",2001-05-16,"64","55","46","52","50","45","100","77","63","29.92","29.88","29.86","6","6","6","18","5","29","0.00","6","Rain-Thunderstorm","158<br />","Moscow (RUS)","Spring"
"1690",2001-05-17,"71","56","42","57","50","43","100","79","46","29.98","29.94","29.92","6","4","0","13","3","","0.00","4","Fog-Rain-Thunderstorm","156<br />","Moscow (RUS)","Spring"
"1691",2001-05-18,"73","63","53","61","57","52","100","78","57","29.92","29.88","29.83","6","6","3","16","8","","0.00","6","Rain-Thunderstorm","205<br />","Moscow (RUS)","Spring"
"1692",2001-05-19,"71","65","59","61","57","55","94","80","64","29.86","29.76","29.71","6","6","3","18","10","31","0.00","6","Rain-Thunderstorm","181<br />","Moscow (RUS)","Spring"
"1693",2001-05-20,"59","54","50","55","47","41","100","81","62","29.86","29.81","29.74","6","6","3","18","11","","0.00","7","Rain","221<br />","Moscow (RUS)","Spring"
"1694",2001-05-21,"55","48","41","46","42","39","100","85","67","29.83","29.77","29.71","6","6","6","18","8","29","0.00","6","Rain","230<br />","Moscow (RUS)","Spring"
"1695",2001-05-22,"53","44","35","41","38","36","100","78","54","29.86","29.77","29.74","6","6","6","13","7","","0.00","5","Fog-Rain","268<br />","Moscow (RUS)","Spring"
"1696",2001-05-23,"48","42","37","41","35","28","93","78","46","30.09","30.00","29.86","6","6","6","13","8","","0.00","7","Rain","296<br />","Moscow (RUS)","Spring"
"1697",2001-05-24,"59","49","39","43","38","30","87","65","48","30.06","29.94","29.74","6","6","6","18","8","27","0.00","6","","190<br />","Moscow (RUS)","Spring"
"1698",2001-05-25,"53","45","37","45","36","27","93","61","38","29.74","29.68","29.62","6","6","6","20","14","31","0.00","5","Rain","243<br />","Moscow (RUS)","Spring"
"1699",2001-05-26,"50","42","33","37","33","28","93","75","50","29.80","29.77","29.74","6","6","6","16","9","","0.00","6","Rain","258<br />","Moscow (RUS)","Spring"
"1700",2001-05-27,"53","43","33","45","36","30","93","72","54","29.80","29.78","29.74","6","6","6","22","13","34","0.00","6","Rain","231<br />","Moscow (RUS)","Spring"
"1701",2001-05-28,"60","53","46","48","45","41","94","75","58","29.74","29.62","29.53","6","6","6","20","10","","0.00","6","Rain","207<br />","Moscow (RUS)","Spring"
"1702",2001-05-29,"59","52","44","50","47","43","100","88","67","29.50","29.43","29.39","6","5","0","16","6","","0.00","6","Fog-Rain","8<br />","Moscow (RUS)","Spring"
"1703",2001-05-30,"50","47","44","48","45","43","100","93","87","29.39","29.31","29.27","6","4","1","16","13","","0.00","8","Rain","26<br />","Moscow (RUS)","Spring"
"1704",2001-05-31,"48","47","46","46","45","43","100","92","82","29.44","29.39","29.36","6","6","3","16","13","","0.00","8","Rain","353<br />","Moscow (RUS)","Spring"
"1705",2001-06-01,"55","50","46","45","41","37","93","72","54","29.65","29.52","29.42","6","6","6","18","13","27","0.00","7","Rain","297<br />","Moscow (RUS)","Spring"
"1706",2001-06-02,"55","50","42","43","41","39","93","73","58","29.71","29.69","29.62","6","6","6","11","8","","0.00","7","","285<br />","Moscow (RUS)","Spring"
"1707",2001-06-03,"62","50","37","55","40","36","100","69","37","29.86","29.79","29.71","6","5","1","16","4","","0.00","6","Fog","239<br />","Moscow (RUS)","Spring"
"1708",2001-06-04,"68","54","39","48","43","37","100","64","40","29.89","29.87","29.83","6","6","6","9","3","","0.00","4","","166<br />","Moscow (RUS)","Spring"
"1709",2001-06-05,"71","60","48","54","49","45","93","70","46","29.86","29.83","29.80","6","6","3","16","4","","0.00","6","Fog","150<br />","Moscow (RUS)","Spring"
"1710",2001-06-06,"71","61","51","59","52","48","100","73","46","29.95","29.87","29.86","6","6","3","11","6","","0.00","6","Fog-Rain-Thunderstorm","100<br />","Moscow (RUS)","Spring"
"1711",2001-06-07,"64","58","51","55","51","48","94","81","67","29.95","29.92","29.89","6","6","6","16","9","","0.00","7","Rain","80<br />","Moscow (RUS)","Spring"
"1712",2001-06-08,"68","60","53","57","54","52","100","86","64","29.86","29.81","29.77","6","6","2","13","10","","0.00","7","Rain-Thunderstorm","66<br />","Moscow (RUS)","Spring"
"1713",2001-06-09,"69","61","53","59","55","54","100","88","64","29.83","29.80","29.77","6","6","6","18","7","","0.00","7","Rain-Thunderstorm","70<br />","Moscow (RUS)","Spring"
"1714",2001-06-10,"68","60","51","61","54","48","100","89","68","29.92","29.82","29.77","6","4","0","16","7","","0.00","7","Fog-Rain","290<br />","Moscow (RUS)","Spring"
"1715",2001-06-11,"66","54","42","48","43","37","100","66","37","29.98","29.92","29.83","6","6","6","16","7","","0.00","3","","332<br />","Moscow (RUS)","Spring"
"1716",2001-06-12,"60","54","48","57","52","46","100","90","77","29.83","29.65","29.53","6","5","1","18","7","31","0.00","7","Rain","163<br />","Moscow (RUS)","Spring"
"1717",2001-06-13,"57","50","44","50","46","43","100","85","63","29.74","29.71","29.65","6","6","3","16","12","","0.00","5","Rain","209<br />","Moscow (RUS)","Spring"
"1718",2001-06-14,"57","50","44","50","46","43","100","86","59","29.71","29.68","29.65","6","6","3","20","12","","0.00","7","Rain","206<br />","Moscow (RUS)","Spring"
"1719",2001-06-15,"62","55","48","50","47","45","100","80","59","29.89","29.81","29.71","6","6","6","16","11","","0.00","6","Rain","255<br />","Moscow (RUS)","Spring"
"1720",2001-06-16,"69","56","42","54","48","41","100","71","43","29.92","29.90","29.89","6","6","1","11","5","","0.00","5","Fog","275<br />","Moscow (RUS)","Spring"
"1721",2001-06-17,"75","60","46","54","49","45","94","63","36","29.92","29.91","29.89","6","6","6","13","5","","0.00","6","","263<br />","Moscow (RUS)","Spring"
"1722",2001-06-18,"80","65","50","55","51","46","94","61","34","29.98","29.95","29.92","6","6","6","9","2","","0.00","6","","177<br />","Moscow (RUS)","Spring"
"1723",2001-06-19,"78","68","57","61","57","54","94","67","44","30.04","30.01","29.98","6","6","6","13","4","","0.00","6","","171<br />","Moscow (RUS)","Spring"
"1724",2001-06-20,"77","68","59","66","61","57","94","84","65","30.04","30.00","29.95","6","6","2","13","4","","0.00","7","Rain-Thunderstorm","205<br />","Moscow (RUS)","Spring"
"1725",2001-06-21,"80","68","57","63","59","55","100","70","42","29.95","29.87","29.80","6","6","6","11","4","","0.00","5","Fog-Rain-Thunderstorm","154<br />","Moscow (RUS)","Summer"
"1726",2001-06-22,"68","64","59","63","60","57","100","90","78","29.80","29.66","29.53","6","6","3","18","9","","0.00","6","Rain-Thunderstorm","77<br />","Moscow (RUS)","Summer"
"1727",2001-06-23,"71","65","59","64","59","54","100","88","64","29.59","29.54","29.50","6","6","6","11","6","","0.00","6","Rain","138<br />","Moscow (RUS)","Summer"
"1728",2001-06-24,"69","62","55","61","58","54","100","86","64","29.59","29.58","29.56","6","5","0","11","5","","0.00","6","Fog-Rain","276<br />","Moscow (RUS)","Summer"
"1729",2001-06-25,"73","66","59","61","58","54","100","82","56","29.68","29.59","29.56","6","6","6","18","10","","0.00","6","Rain-Thunderstorm","344<br />","Moscow (RUS)","Summer"
"1730",2001-06-26,"71","62","53","55","52","48","94","70","49","29.80","29.73","29.65","6","6","6","11","8","13","0.00","5","","326<br />","Moscow (RUS)","Summer"
"1731",2001-06-27,"68","59","50","54","49","45","94","71","43","29.86","29.83","29.80","6","6","6","13","6","","0.00","6","","8<br />","Moscow (RUS)","Summer"
"1732",2001-06-28,"73","62","51","63","54","32","94","76","47","29.98","29.90","29.86","6","6","6","16","6","","0.00","5","Rain","2<br />","Moscow (RUS)","Summer"
"1733",2001-06-29,"73","62","51","57","52","48","94","65","46","30.09","30.04","29.98","6","6","6","11","7","","0.00","3","","358<br />","Moscow (RUS)","Summer"
"1734",2001-06-30,"77","64","50","54","50","46","94","59","38","30.12","30.10","30.06","","","","7","2","","0.00","","","340<br />","Moscow (RUS)","Summer"
"1735",2001-07-01,"80","68","57","61","55","52","88","61","39","30.09","30.06","29.77","6","6","6","13","4","","0.00","3","","301<br />","Moscow (RUS)","Summer"
"1736",2001-07-02,"80","68","55","61","58","54","94","67","42","30.12","30.09","30.06","","","","9","2","","0.00","","","68<br />","Moscow (RUS)","Summer"
"1737",2001-07-03,"84","72","59","64","60","55","94","67","39","30.12","30.08","30.04","6","6","6","18","2","","0.00","5","Fog-Rain-Thunderstorm","262<br />","Moscow (RUS)","Summer"
"1738",2001-07-04,"78","69","60","63","58","54","94","70","47","30.12","30.08","30.06","6","5","3","11","5","","0.00","4","Fog","328<br />","Moscow (RUS)","Summer"
"1739",2001-07-05,"80","68","55","59","56","52","94","60","42","30.09","30.06","30.01","","","","11","4","","0.00","","","314<br />","Moscow (RUS)","Summer"
"1740",2001-07-06,"84","70","57","63","59","55","94","62","40","30.04","30.02","29.74","","","","13","6","","0.00","","","269<br />","Moscow (RUS)","Summer"
"1741",2001-07-07,"84","72","60","63","58","50","88","62","39","30.06","30.02","29.95","6","5","3","13","5","","0.00","5","Thunderstorm","357<br />","Moscow (RUS)","Summer"
"1742",2001-07-08,"77","68","60","64","60","57","94","79","54","29.98","29.94","29.89","6","6","6","11","6","","0.00","6","","87<br />","Moscow (RUS)","Summer"
"1743",2001-07-09,"66","62","59","63","58","45","94","86","46","30.04","30.00","29.95","6","6","3","13","10","","0.00","7","","67<br />","Moscow (RUS)","Summer"
"1744",2001-07-10,"71","64","57","63","59","55","94","84","69","30.06","30.05","30.04","6","6","6","11","9","","0.00","7","","104<br />","Moscow (RUS)","Summer"
"1745",2001-07-11,"80","70","59","66","63","57","100","77","54","30.06","30.03","30.01","6","5","1","11","4","","0.00","6","Fog","152<br />","Moscow (RUS)","Summer"
"1746",2001-07-12,"78","69","60","68","64","59","100","89","65","30.04","30.00","29.95","6","5","1","13","4","25","0.00","6","Fog-Rain-Thunderstorm","110<br />","Moscow (RUS)","Summer"
"1747",2001-07-13,"82","72","62","66","64","61","100","86","57","30.01","29.96","29.92","6","4","0","27","5","42","0.00","5","Fog-Rain-Thunderstorm","173<br />","Moscow (RUS)","Summer"
"1748",2001-07-14,"78","71","64","68","63","61","100","80","54","30.15","30.08","30.01","6","4","0","11","5","","0.00","6","Fog","201<br />","Moscow (RUS)","Summer"
"1749",2001-07-15,"86","75","64","68","65","50","94","66","46","30.24","30.19","30.15","6","6","6","9","3","","0.00","4","Fog","202<br />","Moscow (RUS)","Summer"
"1750",2001-07-16,"87","78","69","73","68","64","88","77","49","30.21","30.15","30.09","6","6","6","13","2","","0.00","4","Fog-Rain","224<br />","Moscow (RUS)","Summer"
"1751",2001-07-17,"89","78","66","72","68","61","100","74","40","30.09","30.02","29.92","6","6","3","11","2","","0.00","4","Fog-Thunderstorm","7<br />","Moscow (RUS)","Summer"
"1752",2001-07-18,"87","78","68","73","68","63","100","71","43","29.95","29.91","29.86","6","4","3","11","3","","0.00","2","Fog","60<br />","Moscow (RUS)","Summer"
"1753",2001-07-19,"86","77","68","70","67","50","94","70","45","29.89","29.88","29.86","6","6","3","13","4","","0.00","4","Fog-Thunderstorm","76<br />","Moscow (RUS)","Summer"
"1754",2001-07-20,"89","78","66","70","66","61","100","68","40","29.98","29.95","29.89","6","6","3","16","3","27","0.00","4","Fog","156<br />","Moscow (RUS)","Summer"
"1755",2001-07-21,"89","78","68","70","66","63","94","70","43","30.01","30.00","29.98","6","6","6","11","3","","0.00","4","Rain-Thunderstorm","136<br />","Moscow (RUS)","Summer"
"1756",2001-07-22,"91","80","68","70","66","64","100","65","41","30.04","30.01","29.95","6","6","3","11","3","","0.00","1","Fog","205<br />","Moscow (RUS)","Summer"
"1757",2001-07-23,"87","78","69","72","68","64","88","68","55","30.04","30.01","29.98","","","","11","4","","0.00","","","330<br />","Moscow (RUS)","Summer"
"1758",2001-07-24,"82","74","66","68","66","63","100","82","58","30.06","30.03","29.98","6","6","2","20","8","34","0.00","8","Rain-Thunderstorm","47<br />","Moscow (RUS)","Summer"
"1759",2001-07-25,"77","70","64","66","63","59","100","84","61","30.06","30.04","30.01","6","6","3","13","9","","0.00","8","Rain-Thunderstorm","64<br />","Moscow (RUS)","Summer"
"1760",2001-07-26,"78","68","57","66","61","55","94","74","57","30.09","30.04","29.98","","","","13","9","","0.00","","","84<br />","Moscow (RUS)","Summer"
"1761",2001-07-27,"82","72","62","68","66","63","100","78","54","30.01","29.97","29.92","6","6","6","13","5","","0.00","6","","154<br />","Moscow (RUS)","Summer"
"1762",2001-07-28,"82","71","60","68","64","59","94","76","51","29.92","29.86","29.80","6","6","6","11","5","","0.00","6","Thunderstorm","142<br />","Moscow (RUS)","Summer"
"1763",2001-07-29,"73","68","64","64","60","55","100","77","53","30.04","29.98","29.89","6","6","3","13","8","","0.00","6","","12<br />","Moscow (RUS)","Summer"
"1764",2001-07-30,"78","68","57","59","55","50","82","64","44","30.04","30.00","29.92","","","","13","8","","0.00","","","12<br />","Moscow (RUS)","Summer"
"1765",2001-07-31,"80","68","55","61","56","52","94","66","45","29.92","29.87","29.83","","","","20","6","","0.00","","","231<br />","Moscow (RUS)","Summer"
"1766",2001-08-01,"69","64","59","57","56","54","94","79","60","29.95","29.86","29.83","6","6","6","11","5","","0.00","7","Rain","277<br />","Moscow (RUS)","Summer"
"1767",2001-08-02,"68","60","53","57","51","43","100","74","43","29.89","29.82","29.80","6","6","2","16","8","","0.00","6","Rain","285<br />","Moscow (RUS)","Summer"
"1768",2001-08-03,"64","55","46","50","43","36","94","65","37","30.09","29.99","29.89","6","6","6","16","11","","0.00","","","283<br />","Moscow (RUS)","Summer"
"1769",2001-08-04,"66","55","44","48","43","41","93","64","40","30.18","30.15","30.09","6","6","6","13","8","25","0.00","5","","291<br />","Moscow (RUS)","Summer"
"1770",2001-08-05,"75","58","42","57","50","41","93","67","44","30.12","30.01","29.89","3","2","1","7","4","","0.00","1","","190<br />","Moscow (RUS)","Summer"
"1771",2001-08-06,"68","64","60","64","60","55","100","88","77","29.89","29.79","29.71","6","4","0","13","5","","0.00","7","Rain-Thunderstorm","92<br />","Moscow (RUS)","Summer"
"1772",2001-08-07,"71","60","50","57","53","48","100","75","46","29.95","29.90","29.80","6","6","6","11","8","","0.00","6","","251<br />","Moscow (RUS)","Summer"
"1773",2001-08-08,"75","62","48","55","52","48","100","70","44","30.01","30.01","29.98","6","6","3","7","3","","0.00","5","Fog","218<br />","Moscow (RUS)","Summer"
"1774",2001-08-09,"78","68","57","63","59","54","94","74","51","30.09","30.06","30.01","6","6","3","9","2","","0.00","6","","159<br />","Moscow (RUS)","Summer"
"1775",2001-08-10,"80","71","62","66","63","61","94","78","61","30.09","30.08","30.06","6","5","3","11","4","","0.00","5","","211<br />","Moscow (RUS)","Summer"
"1776",2001-08-11,"82","72","62","66","63","59","100","79","54","30.06","29.99","29.92","6","6","2","22","8","","0.00","6","","203<br />","Moscow (RUS)","Summer"
"1777",2001-08-12,"66","62","57","61","59","55","100","90","78","30.09","30.03","29.89","6","6","6","9","5","","0.00","7","Fog-Rain","280<br />","Moscow (RUS)","Summer"
"1778",2001-08-13,"66","60","55","57","54","50","100","86","56","29.98","29.91","29.86","6","6","3","13","7","","0.00","6","Rain-Thunderstorm","303<br />","Moscow (RUS)","Summer"
"1779",2001-08-14,"66","58","50","59","54","48","100","85","68","29.92","29.88","29.86","6","6","6","16","5","","0.00","4","Rain","214<br />","Moscow (RUS)","Summer"
"1780",2001-08-15,"73","62","50","59","55","48","100","78","50","30.06","29.98","29.89","6","5","2","13","7","","0.00","4","Fog-Rain","273<br />","Moscow (RUS)","Summer"
"1781",2001-08-16,"77","64","50","59","56","50","100","73","47","30.15","30.13","30.09","6","6","6","13","8","","0.00","4","","277<br />","Moscow (RUS)","Summer"
"1782",2001-08-17,"78","66","53","63","58","52","94","75","51","30.15","30.13","30.09","","","","13","5","22","0.00","","","248<br />","Moscow (RUS)","Summer"
"1783",2001-08-18,"82","70","59","66","62","59","100","76","51","30.09","30.05","30.01","3","3","3","13","6","9","0.00","3","","247<br />","Moscow (RUS)","Summer"
"1784",2001-08-19,"77","70","62","63","60","55","94","74","47","30.06","30.03","30.01","6","4","3","9","4","","0.00","4","","341<br />","Moscow (RUS)","Summer"
"1785",2001-08-20,"75","66","57","57","53","48","94","65","41","30.09","30.04","30.01","","","","11","4","","0.00","","","331<br />","Moscow (RUS)","Summer"
"1786",2001-08-21,"73","60","48","54","48","45","93","63","38","30.18","30.13","30.09","","","","9","3","","0.00","","","337<br />","Moscow (RUS)","Summer"
"1787",2001-08-22,"71","63","55","63","59","50","100","85","72","30.09","30.02","29.98","6","6","2","11","5","","0.00","6","Rain-Thunderstorm","322<br />","Moscow (RUS)","Summer"
"1788",2001-08-23,"66","58","51","61","50","43","100","75","45","30.18","30.07","29.95","6","6","3","13","10","","0.00","7","Rain","1<br />","Moscow (RUS)","Summer"
"1789",2001-08-24,"62","56","50","48","45","41","88","69","52","30.21","30.17","30.09","6","6","6","11","7","","0.00","6","","318<br />","Moscow (RUS)","Summer"
"1790",2001-08-25,"69","56","44","52","48","43","100","72","40","30.09","30.02","29.95","6","6","6","16","8","","0.00","6","","272<br />","Moscow (RUS)","Summer"
"1791",2001-08-26,"64","56","48","52","47","41","94","72","48","29.95","29.90","29.80","6","6","6","13","6","","0.00","4","Rain","298<br />","Moscow (RUS)","Summer"
"1792",2001-08-27,"60","54","48","50","47","43","100","78","55","29.83","29.79","29.77","6","6","6","13","8","","0.00","5","Rain","301<br />","Moscow (RUS)","Summer"
"1793",2001-08-28,"60","50","41","46","44","39","100","79","48","29.83","29.80","29.77","6","6","6","13","6","","0.00","5","Fog","77<br />","Moscow (RUS)","Summer"
"1794",2001-08-29,"59","50","42","48","45","41","93","76","59","29.83","29.77","29.74","6","6","6","18","10","","0.00","6","","57<br />","Moscow (RUS)","Summer"
"1795",2001-08-30,"60","51","42","50","44","41","93","78","59","29.86","29.85","29.83","6","6","6","16","7","","0.00","6","","10<br />","Moscow (RUS)","Summer"
"1796",2001-08-31,"55","50","44","45","41","37","93","74","51","29.89","29.86","29.83","6","6","6","20","12","20","0.00","5","","349<br />","Moscow (RUS)","Summer"
"1797",2001-09-01,"55","48","41","43","41","37","100","78","51","29.86","29.85","29.83","6","6","4","18","9","","0.00","6","Rain","301<br />","Moscow (RUS)","Summer"
"1798",2001-09-02,"59","48","37","43","39","36","100","74","48","29.89","29.87","29.86","6","6","6","16","9","","0.00","4","","277<br />","Moscow (RUS)","Summer"
